48 - Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,2002,Female,10.4,-,-,1,1,Source: DHS,0,Sample Size: 23 384 women. 8 746 were asked about gender violence,http://dhsprogram.com/pubs/pdf/FR146/FR146.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,214,Dominican Republic,2013,Female,16,-,-,1,1,Source: DHS,0,0,-,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,222,El Salvador,2008,Female,7.7,-,-,1,1,Source: RHS,0,Sample Size: 12 008 women,http://www.fesal.org.sv/2008/informe/final/espanol/default.htm,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,320,Guatemala,2015,Female,8.5,-,-,1,1,Source: Other,0,0,-,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2000,Female,20.7,-,-,1,1,Source: DHS,0,Sample Size: 10 159 women 3 171 men,http://dhsprogram.com/pubs/pdf/FR121/FR121.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2006,Female,16.8,-,-,1,1,Source: DHS,Data pertains to 2005-2006,Sample Size: 10 757 women 4 958 men,http://dhsprogram.com/pubs/pdf/FR192/FR192.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,332,Haiti,2012,Female,14.8,-,-,1,1,Source: DHS,0,Sample Size: 14 287 women 9 493 men,http://dhsprogram.com/pubs/pdf/FR273/FR273.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2001,Female,8.9,-,-,1,1,Source: DHS,0,0,http://dhsprogram.com/pubs/pdf/FR189/FR189.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2006,Female,8.6,-,-,1,1,Source: DHS,Data pertains to 2005-2006,Sample Size: 19 948 women,http://dhsprogram.com/pubs/pdf/FR189/FR189.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,340,Honduras,2012,Female,10.9,-,-,1,1,Source: DHS,Data pertains to 2011-2012,Sample Size: 22 757 women 7 120 men,http://dhsprogram.com/pubs/pdf/FR274/FR274.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,388,Jamaica,2009,Female,7.7,-,-,1,1,Source: RHS,Data pertains to 2008-2009,Sample Size: 8 259 women,http://ghdx.healthmetricsandevaluation.org/record/jamaica-reproductive-health-survey-2008-2009,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,484,Mexico,2011,Female,6.6,-,-,1,1,Source: Other,Data pertains to currently married/partnered women aged 15+,Sample Size: 128 000 women,http://www.inegi.org.mx/est/contenidos/Proyectos/Encuestas/Hogares/especiales/endireh/endireh2011/default.aspx,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,558,Nicaragua,2007,Female,9.3,-,-,1,1,Source: RHS,Data pertains to 2006-2007,Sample Size: 14 221 women,http://ghdx.healthmetricsandevaluation.org/record/nicaragua-reproductive-health-survey-2006-2007,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2008,Female,14.9,-,-,1,1,Source: DHS,Data pertains to 2007-2008,Sample Size: 22 558 women,http://dhsprogram.com/pubs/pdf/FR234/FR234.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2005,Female,14.5,-,-,1,1,Source: DHS,Data pertains to 2004-2006,0,http://dhsprogram.com/pubs/pdf/FR174/FR174.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Latin America and the Caribbean,604,Peru,2013,Female,12.1,-,-,1,1,Source: DHS,0,0,http://dhsprogram.com/pubs/pdf/FR299/FR299.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,31,Azerbaijan,2006,Female,10.2,-,-,1,1,Source: DHS,0,Sample Size: 8 444 women 2 558 men,http://dhsprogram.com/pubs/pdf/FR195/FR195.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,417,Kyrgyzstan,2012,Female,17.1,-,-,1,1,Source: DHS,0,Sample Size: 8 208 women 2 413 men,http://dhsprogram.com/pubs/pdf/FR283/FR283.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Caucasus and Central Asia,762,Tajikistan,2012,Female,15.2,-,-,1,1,Source: DHS,Data pertains to ever-married women and current or most recent husband/partner,Sample Size: 9 656 women,http://dhsprogram.com/pubs/pdf/FR279/FR279.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,400,Jordan,2007,Female,14.6,-,-,1,1,Source: DHS,Data pertains to ever-married women,Sample Size: 10 876 women,http://dhsprogram.com/pubs/pdf/FR209/FR209.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,400,Jordan,2012,Female,14.1,-,-,1,1,Source: DHS,Data pertains to ever-married women and current or former husband.,Sample Size: 11 352 women,http://dhsprogram.com/pubs/pdf/FR282/FR282.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,792,Turkey,2008,Female,13.7,-,-,1,1,Source: WHO,Data pertains to ever-married women,Sample Size: 12 795 women,http://www.hips.hacettepe.edu.tr/eng/dokumanlar/2008-TDVAW_Main_Report.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,Western Asia,792,Turkey,2014,Female,11,-,-,1,1,Source: Other,Data pertains to ever-married women,Sample Size: 7 462 women interviewed,http://www.hips.hacettepe.edu.tr/eng/english_main_report.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2000,Female,15.2,-,-,1,1,Source: DHS,Data pertains to ever married women,Sample Size: 15 351 women,http://dhsprogram.com/pubs/pdf/FR124/FR124.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2005,Female,8.7,-,-,1,1,Source: DHS,Data pertains to ever married women,Sample Size: 16 823 women 6 731 men,http://dhsprogram.com/pubs/pdf/FR185/FR185[April-27-2011].pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,116,Cambodia,2014,Female,10.9,-,-,1,1,Source: DHS,0,0,-,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,608,Philippines,2008,Female,10.3,-,-,1,1,Source: DHS,0,Sample Size: 13 594 women,http://dhsprogram.com/pubs/pdf/FR224/FR224.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,608,Philippines,2013,Female,7,-,-,1,1,Source: DHS,0,Sample Size: 16 155 women,http://dhsprogram.com/pubs/pdf/FR294/FR294.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,626,Timor-Leste,2010,Female,31.5,-,-,1,1,Source: DHS,Data pertains to 2009-2010,Sample Size: 13 137 women 4 076 men,http://dhsprogram.com/pubs/pdf/FR235/FR235.pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,702,Singapore,2009,Female,0.9,-,-,1,1,Source: IVAWS,Data pertains to women aged 18-69,Sample Size: 2 006 women,http://www.ncss.gov.sg/documents/Singapore%20IVAWS%20(final%20report).pdf,-,-,-
Proportion of ever-partnered women (aged 15-49) subjected to physical and/or sexual violence by a current or former intimate partner  in the last 12 months,South-eastern Asia,704,Viet Nam,2010,Female,9,-,-,1,1,Source: WHO,Data pertains to ever-married women aged 18-60 and current or most recent husband/partner,Sample Size: 4 838 women,http://www.gso.gov.vn/default_en.aspx?tabid=487&ItemID=10693,-,-,-
