9 - Informal employment as a percentage of total non-agricultural employment  by sex

Indicator Name,Region,Country Code,Country,Year,Sex,Value,LowerBound,UpperBound,NatureDataID,OriginDataID,Footnote1,Footnote2,Footnote3,Footnote4,Footnote5,Footnote6,Coverage
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,430,Liberia,2010,Male,40.01,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,430,Liberia,2010,Both sexes,55.47,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2005,Female,81,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2005,Male,66.82,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2005,Both sexes,73.63,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2012,Female,92.65,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2012,Male,85.54,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,450,Madagascar,2012,Both sexes,89.25,-,-,1,1,Age coverage - minimum age: Less than or equal to 9 years old,Informal employees: Do not have a written contract,-,-,-,-,Population coverage: Excluding armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,466,Mali,2004,Female,89.18,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,466,Mali,2004,Male,74.23,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,466,Mali,2004,Both sexes,81.81,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2008,Female,46.91,-,-,1,1,-,-,-,-,-,-,Data reference period: October | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2008,Male,41.13,-,-,1,1,-,-,-,-,-,-,Data reference period: October | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2008,Both sexes,43.95,-,-,1,1,-,-,-,-,-,-,Data reference period: October | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2014,Female,28.91,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2014,Male,23.7,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,516,Namibia,2014,Both sexes,26.18,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2008,Female,37.16,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2008,Male,43.99,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2008,Both sexes,41.01,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2009,Female,37.08,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2009,Male,43.67,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2009,Both sexes,40.75,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2010,Female,37.43,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2010,Male,45.12,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2010,Both sexes,41.76,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2011,Female,36.21,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2011,Male,43.32,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2011,Both sexes,40.2,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2012,Female,35.19,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2012,Male,42.52,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2012,Both sexes,39.3,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2013,Female,35.21,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2013,Male,42.69,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2013,Both sexes,39.35,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2014,Female,34.19,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2014,Male,42.19,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2014,Both sexes,38.63,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2015,Female,34.49,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2015,Male,43.86,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,710,South Africa,2015,Both sexes,39.71,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,716,Zimbabwe,2004,Female,53.25,-,-,1,1,-,-,-,-,-,-,Data reference period: June | Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,716,Zimbabwe,2004,Male,31.18,-,-,1,1,-,-,-,-,-,-,Data reference period: June | Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,716,Zimbabwe,2004,Both sexes,40.73,-,-,1,1,-,-,-,-,-,-,Data reference period: June | Geographical coverage: Total national  excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2010,Female,71.88,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2010,Male,67.46,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2010,Both sexes,69.39,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2012,Female,64.12,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2012,Male,55.42,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2012,Both sexes,58.94,-,-,1,1,-,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2013,Female,94.51,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2013,Male,92.72,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,800,Uganda,2013,Both sexes,93.47,-,-,1,1,Age coverage - maximum age: 64 years old,Age coverage - minimum age: 14 years old,Informal employees: Do not have social security coverage,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Female,82.81,-,-,1,1,Informal employees: Do not have a written contract  and are not entitled to annual vacations,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Male,70.92,-,-,1,1,Informal employees: Do not have a written contract  and are not entitled to annual vacations,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2006,Both sexes,76.2,-,-,1,1,Informal employees: Do not have a written contract  and are not entitled to annual vacations,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2014,Female,60.59,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2014,Male,51.45,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,834,United Republic of Tanzania,2014,Both sexes,55.56,-,-,1,1,Break in series: Methodology revised,Break in series,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,894,Zambia,2008,Female,80.12,-,-,1,1,Informal employees: Do not have social security coverage  and are not entitled to annual vacations,-,-,-,-,-,Data reference period: November | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,894,Zambia,2008,Male,62.87,-,-,1,1,Informal employees: Do not have social security coverage  and are not entitled to annual vacations,-,-,-,-,-,Data reference period: November | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Sub-Saharan Africa,894,Zambia,2008,Both sexes,69.54,-,-,1,1,Informal employees: Do not have social security coverage  and are not entitled to annual vacations,-,-,-,-,-,Data reference period: November | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Female,76.25,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Male,69.71,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2008,Both sexes,72.65,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Female,72.5,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Male,71.28,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2009,Both sexes,71.82,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Female,78.53,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Male,72.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,68,Bolivia (Plurinational State of),2006,Both sexes,75.14,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,-
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2009,Female,45.88,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2009,Male,39.2,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2009,Both sexes,42.21,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2011,Female,40.37,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2011,Male,36.79,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2011,Both sexes,38.38,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2012,Female,39.78,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2012,Male,36.65,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2012,Both sexes,38.05,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2013,Female,38.11,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2013,Male,35.82,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,76,Brazil,2013,Both sexes,36.85,-,-,1,1,Age coverage - minimum age: 10 years old,-,-,-,-,-,Data reference period: September | Population coverage: Excluding institutional population
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2008,Female,58.77,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and producers exclusively for own final use,Informal employees: Do not have a written contract,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2008,Male,54.12,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and producers exclusively for own final use,Informal employees: Do not have a written contract,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2008,Both sexes,56.23,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and producers exclusively for own final use,Informal employees: Do not have a written contract,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2009,Female,60.51,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2009,Male,54.77,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2009,Both sexes,57.4,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2010,Female,62.65,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2010,Male,57.04,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2010,Both sexes,59.64,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Data reference period: Second semester | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2011,Female,60.24,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Break in series: Methodology revised,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2011,Male,61.69,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Break in series: Methodology revised,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2011,Both sexes,64.45,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,Break in series: Methodology revised,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2012,Female,60.59,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2012,Male,61.49,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2012,Both sexes,64.55,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2013,Female,58.72,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2013,Male,61.23,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2013,Both sexes,63.66,-,-,1,1,Age coverage - minimum age: 10 years old in rural areas and 12 years old in urban areas,-,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2015,Female,59.4,-,-,1,1,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and contributing family workers in the formal sector,Economic units in the informal sector: Are below a certain size,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2015,Male,52.2,-,-,1,1,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and contributing family workers in the formal sector,Economic units in the informal sector: Are below a certain size,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,170,Colombia,2015,Both sexes,55.5,-,-,1,1,Type of workers in informal employment: Employers  own account workers or members of producers' cooperatives in the informal sector; contributing family workers in the informal sector; and contributing family workers in the formal sector,Economic units in the informal sector: Are below a certain size,-,-,-,-,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2008,Female,46.6,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2008,Male,43.7,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2008,Both sexes,44.88,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2005,Female,51.33,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2005,Male,46.31,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2005,Both sexes,48.29,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2009,Female,45.97,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2009,Male,42.25,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2009,Both sexes,43.76,-,-,1,1,Age coverage - minimum age: 12 years old,Break in series: Change in source,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2010,Female,38.74,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2010,Male,30.26,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2010,Both sexes,33.8,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2011,Female,38.83,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2011,Male,29.78,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2011,Both sexes,33.61,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2012,Female,36.3,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2012,Male,29.18,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2012,Both sexes,32.15,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2013,Female,35.95,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2013,Male,26.82,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
Informal employment as a percentage of total non-agricultural employment  by sex,Latin America and the Caribbean,188,Costa Rica,2013,Both sexes,30.7,-,-,1,1,Age coverage - minimum age: 12 years old,-,-,-,-,-,Data reference period: July
